145,130
145,130
145,130
145,130
145,130
145,130
145,130
145,130
145,130
145,130
145,130
145,130
145,130
145,130
145,130
145,130
145,130
145,130
145,130
145,130
145,130
145,130
145,130
145,130
145,130
145,130
145,130
145,130
145,130
145,130
145,130
145,130
145,130
145,130
145,130
145,130
145,130
145,130
145,130
145,130
145,130
145,130
145,130
145,130
145,130
145,130
145,130
145,130
145,130
145,130
145,130
145,130
145,130
145,130
145,130
145,130
145,130
145,130
145,130
145,130
145,130
145,130
145,130
145,130
145,130
145,130
145,130
145,130
145,130
145,130
145,130
145,130
145,130
145,130
145,130
145,130
145,130
145,130
145,130
145,130
145,130
145,130
145,130
145,130
145,130
145,130
145,130
145,130
145,130
145,130
145,130
145,130
145,130
145,130
145,130
144.72,130.18
144.3,130.45
143.88,130.72
143.46,130.99
143.04,131.26
142.62,131.53
142.2,131.8
141.78,132.07
141.35,132.34
140.93,132.61
140.51,132.88
140.09,133.15
139.67,133.42
139.25,133.69
138.83,133.96
138.41,134.23
137.99,134.5
137.57,134.77
137.15,135.04
136.72,135.31
136.3,135.58
135.88,135.85
135.46,136.12
135.04,136.39
134.62,136.66
134.2,136.93
133.78,137.2
133.36,137.47
132.94,137.74
132.52,138
132.09,138.28
131.67,138.55
131.25,138.81
130.83,139.08
130.41,139.36
129.99,139.62
129.57,139.89
129.15,140.16
128.73,140.43
128.31,140.7
127.89,140.97
127.46,141.24
127.04,141.51
126.62,141.78
126.2,142.05
125.78,142.32
125.36,142.59
124.94,142.86
124.52,143.13
124.1,143.4
123.68,143.67
123.26,143.94
122.83,144.21
122.41,144.48
121.99,144.75
121.57,145.02
121.15,145.29
120.73,145.56
120.31,145.83
119.89,146.1
119.47,146.37
119.05,146.64
118.62,146.91
118.2,147.18
117.78,147.45
117.64,147.54
117.64,147.54
117.36,147.72
116.94,147.99
116.52,148.26
116.1,148.53
115.68,148.8
115.26,149.07
114.84,149.34
114.42,149.61
114,149.88
113.57,150.15
113.15,150.42
112.73,150.69
112.31,150.96
111.89,151.23
111.47,151.5
111.05,151.77
110.63,152.04
110.21,152.31
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
110.06,152.4
